order_id,product_id,add_to_cart_order,reordered
518746,31717,2,0
518746,40706,3,1
518746,44359,4,1
518746,45066,5,1
518746,17794,6,1
518746,40632,7,1
518746,39877,8,1
518746,1463,9,1
518746,38558,10,1
518746,40156,11,1
518746,13176,12,1
519683,24954,1,1
519683,8309,2,1
519683,27086,3,1
519683,36011,4,1
519683,27845,5,1
519683,19677,6,1
519683,27044,7,1
519683,45066,8,1
519683,4920,9,0
519683,12254,10,1
519683,28752,11,1
519683,35734,12,1
519683,46709,13,1
519683,21543,14,0
519683,46676,15,1
519683,47209,16,1
519683,22035,17,1
519683,47521,18,1
519683,43148,19,0
519683,12240,20,0
519683,37276,21,0
519683,49157,22,1
519683,19706,23,1
529159,43626,1,0
529159,2627,2,0
532405,28432,1,1
532405,33352,2,1
532405,21903,3,1
532405,19154,4,1
532405,4792,5,1
532405,21083,6,0
532405,14633,7,0
532405,311,8,0
532405,5373,9,0
532405,49368,10,0
532405,45913,11,0
532405,23909,12,1
532446,43789,1,1
532446,12916,2,1
532446,8928,3,1
532446,18212,4,1
532446,6108,5,1
532446,43409,6,1
532446,23719,7,0
532446,7999,8,0
532446,47766,9,1
532446,14477,10,1
532446,424,11,0
532446,5315,12,0
532446,5976,13,1
532446,24795,14,1
532446,20712,15,1
532446,34156,16,1
532446,12638,17,0
532446,39275,18,0
532446,44042,19,1
532446,23888,20,1
532446,10673,21,0
532446,12289,22,0
532446,31541,23,0
532446,39028,24,0
532446,21187,25,1
534231,47209,1,1
534231,26104,2,1
534231,46802,3,0
534231,35887,4,0
534231,21417,5,0
534231,9092,6,0
534231,14129,7,0
534231,19660,8,1
537117,49683,1,1
537117,19057,2,1
537117,16797,3,1
537117,33198,4,1
537117,46979,5,0
537117,27086,6,0
537117,43352,7,0
537117,17454,8,0
537117,36247,9,1
537436,24199,1,0
537436,40910,2,0
537436,19660,3,1
537436,24024,4,1
537436,22260,5,1
537698,12341,1,1
537698,8048,2,0
537698,44683,3,1
554437,21938,1,1
554437,7736,2,1
554437,27104,3,1
554437,32768,4,1
554437,43967,5,1
554437,17565,6,0
554437,7751,7,0
554437,8193,8,1
554437,19461,9,1
554437,46595,10,0
554437,3861,11,0
561643,41192,1,1
561643,38357,2,1
561643,9076,3,0
561643,29259,4,0
561643,22754,5,1
561643,38529,6,1
561643,14348,7,1
561850,32964,1,0
561850,29910,2,0
561850,29615,3,1
565517,7361,1,1
565517,49191,2,1
565517,27086,3,1
565517,42585,4,0
565517,26620,5,1
565517,9178,6,1
565517,15950,7,1
565517,4799,8,0
565517,13589,9,0
565517,26981,10,0
565517,35105,11,0
565517,14332,12,0
565517,21019,13,0
565517,19145,14,0
565517,7500,15,0
565517,46413,16,0
571801,37646,1,1
571801,27973,2,1
571801,19706,3,1
571801,13176,4,1
571801,14833,5,1
571801,30146,6,1
571801,6347,7,1
571801,14240,8,1
571801,43310,9,1
571801,31373,10,1
571801,19376,11,1
571801,35594,12,1
571801,30391,13,1
571806,48186,1,1
571806,26209,2,1
571806,47766,3,1
571806,47626,4,1
571806,34244,5,1
571806,31805,6,0
571806,20760,7,1
571806,41149,8,0
571806,35547,9,0
571806,28156,10,0
571806,21614,11,0
574839,7948,1,1
574839,44422,2,0
574839,30720,3,0
574839,24632,4,0
574839,13176,5,1
579721,47209,1,0
579721,17400,2,0
579721,20114,3,1
579721,26209,4,1
579721,41950,5,0
579721,33120,6,0
579721,36735,7,0
579721,13798,8,0
579721,5876,9,0
579721,38311,10,0
579721,17668,11,1
579721,432,12,1
579721,13176,13,1
579721,38383,14,1
579721,16578,15,0
579721,8670,16,0
579721,2314,17,0
579721,39275,18,0
580961,3399,1,0
580961,49235,2,1
580961,16953,3,1
583135,25146,1,1
583135,12384,2,1
583135,38275,3,1
583135,22151,4,1
583135,24850,5,1
583135,22553,6,1
583135,31040,7,1
583135,7781,8,1
583135,16797,9,1
583135,18382,10,1
583135,40519,11,1
583135,47626,12,1
583135,47766,13,1
583135,20520,14,1
583135,17461,15,1
583135,4089,16,1
583135,26209,17,1
583135,28204,18,1
583135,22935,19,1
583135,15872,20,1
583135,10603,21,1
583135,21938,22,1
583135,35221,23,0
583135,9210,24,1
583135,34664,25,1
583173,3399,1,1
583173,43692,2,0
586827,24964,1,1
586827,10782,2,1
586827,27241,3,1
586827,39409,4,1
586827,13176,5,1
586827,21462,6,1
586827,29199,7,0
586827,44359,8,1
592384,26209,1,1
592384,47626,2,1
592384,21903,3,1
592384,40396,4,1
592384,16757,5,1
592384,30027,6,1
592384,34243,7,1
592384,10749,8,1
592548,27086,1,1
592548,46820,2,1
592548,49533,3,0
592548,445,4,0
596155,17276,1,0
596155,41900,2,1
596155,27086,3,1
596155,32689,4,1
596155,10333,5,1
596155,20468,6,0
596155,24852,7,0
596155,37377,8,1
596155,581,9,0
596155,30622,10,1
596155,28692,11,0
596155,10613,12,0
598052,5212,1,0
598052,46906,2,0
598052,24852,3,1
598052,26209,4,1
598052,12290,5,0
598052,30489,6,1
600364,45578,1,1
600364,47209,2,1
600364,12384,3,1
600364,24852,4,1
600364,47388,5,1
600364,49478,6,1
600364,45788,7,1
600364,13409,8,1
600364,35168,9,1
600364,43712,10,1
600364,45007,11,1
600364,42446,12,1
600364,13909,13,1
600364,11481,14,1
600364,13497,15,1
600364,39475,16,0
600364,14852,17,1
600364,23236,18,1
600364,42828,19,1
600364,23385,20,1
600364,41065,21,0
600839,26209,1,1
600839,39812,2,1
600839,6615,3,0
600839,40055,4,0
600839,37119,5,0
600839,33407,6,0
608375,11577,1,1
608375,13245,2,1
608857,27697,1,0
608857,45656,2,0
608857,30406,3,0
608857,38419,4,0
608857,22935,5,0
608857,17093,6,0
608857,7969,7,0
608857,15078,8,0
608857,15599,9,0
608857,3765,10,0
610963,48109,1,1
610963,8022,2,1
610963,44632,3,1
610963,5450,4,1
610963,16617,5,1
610963,9739,6,1
610963,25146,7,1
610963,36144,8,1
610963,4421,9,1
610963,40396,10,1
610963,6489,11,1
610963,4367,12,1
610963,24952,13,0
610963,41950,14,0
610963,5240,15,0
610963,5649,16,0
610963,4409,17,0
610963,36016,18,0
610963,372,19,0
610963,41510,20,0
610963,8137,21,0
610963,8076,22,1
610963,49520,23,0
615223,21019,1,1
615223,31789,2,0
615223,21925,3,0
615223,35277,4,0
615223,4302,5,0
615223,22823,6,0
615223,35923,7,0
615223,28993,8,0
615223,29224,9,0
615223,31721,10,0
615223,16797,11,1
621779,36011,1,1
621779,11520,2,1
621779,42701,3,0
621779,49175,4,1
621779,27104,5,0
621779,1373,6,1
621779,25659,7,0
621779,24964,8,1
621779,46667,9,1
621779,31717,10,1
621779,2314,11,0
621779,18370,12,1
621779,21903,13,1
621779,41540,14,1
621779,4799,15,1
621779,20310,16,1
621779,10761,17,1
621779,7676,18,1
621779,18594,19,0
621779,23029,20,1
621779,1364,21,0
621779,26629,22,0
621779,33716,23,0
621779,25197,24,0
621779,10749,25,1
629078,23341,1,0
629078,23892,2,0
629078,41602,3,0
629078,19389,4,0
629078,28232,5,0
629078,2512,6,1
629078,14705,7,1
629078,45089,8,0
629078,4317,9,0
631652,21019,1,1
631652,12817,2,1
631652,23032,3,0
631652,48988,4,0
631652,32851,5,0
631652,34287,6,0
638191,7521,1,1
638191,46616,2,1
638191,29077,3,1
638191,21709,4,1
638191,38164,5,1
638191,20119,6,1
638191,26620,7,1
638191,49235,8,1
643042,35935,1,1
643042,10476,2,1
643042,1062,3,1
643042,27307,4,1
643452,30340,1,1
643452,32691,2,1
643452,42562,3,1
643452,13176,4,1
643452,16234,5,1
643452,5782,6,0
643452,2350,7,0
643452,1940,8,0
643452,19151,9,0
643452,9833,10,0
643452,29910,11,0
643452,9025,12,0
643452,27323,13,0
643452,22472,14,0
645641,21267,1,1
645641,13176,2,1
645641,22035,3,1
645641,42897,4,1
645641,44008,5,1
645641,4793,6,1
645641,8277,7,1
645641,11945,8,1
645641,30391,9,1
645641,20995,10,1
645641,21137,11,1
645641,18370,12,1
645641,27966,13,1
645641,37220,14,1
645641,6297,15,1
645641,43504,16,1
645641,11005,17,1
645641,44404,18,1
645641,25199,19,1
645641,7264,20,1
645641,18441,21,1
645641,7948,22,1
645641,9456,23,1
645641,23537,24,0
645641,31827,25,0
645641,36746,26,1
645641,38772,27,1
645641,14712,28,0
645641,4444,29,0
646100,47626,1,1
646100,27104,2,1
646100,27521,3,1
646100,27086,4,0
646100,9020,5,1
646100,47526,6,0
646100,21903,7,0
646100,16185,8,0
646100,34358,9,0
646135,24852,1,1
646135,28204,2,1
646135,28465,3,1
646135,43352,4,0
646135,38383,5,0
646135,24184,6,1
646135,45535,7,0
646135,45016,8,0
646135,22124,9,0
646135,48335,10,0
646135,47990,11,0
646135,8174,12,0
655729,19660,1,1
655729,19348,2,1
655729,10768,3,1
655729,23540,4,1
655729,13176,5,1
655729,19057,6,1
655729,2086,7,1
655729,45633,8,1
655729,28494,9,1
655729,23029,10,1
655729,39275,11,1
656078,432,1,0
656078,17668,2,0
656078,17279,3,0
656078,46059,4,0
656078,24184,5,0
656078,21938,6,0
656078,20114,7,0
656078,44142,8,0
656078,24852,9,0
656078,14161,10,0
656078,27086,11,0
656078,40271,12,0
656078,1822,13,0
656078,43100,14,0
656078,3658,15,0
656078,20039,16,0
656078,29597,17,0
656078,10673,18,0
656078,277,19,0
656078,42972,20,0
656078,47977,21,0
656078,12919,22,0
656078,41220,23,0
656078,35163,24,0
656078,35734,25,0
656078,49683,26,0
656078,38475,27,0
656078,30727,28,0
656078,28836,29,0
656078,9018,30,0
656078,45066,31,0
656078,5723,32,0
662044,22504,1,0
662044,41844,2,0
662044,6341,3,0
662044,33000,4,0
662044,44987,5,0
664271,10957,1,1
664271,24852,2,1
664271,17008,3,1
664271,28204,4,1
664271,21850,5,1
664271,41618,6,1
664271,34224,7,1
664271,26765,8,1
664271,35804,9,1
664271,10333,10,1
664271,23341,11,1
664271,42240,12,1
664271,49683,13,0
664271,37229,14,1
664271,1553,15,1
664271,33846,16,1
664271,11461,17,1
664271,9076,18,0
664271,4920,19,0
664271,39477,20,0
664271,29893,21,1
664271,43967,22,0
664271,6799,23,1
665754,32478,1,1
665754,36691,2,1
665754,34862,3,1
665754,33452,4,1
665754,28031,5,1
665754,49144,6,1
665754,21362,7,1
665754,6470,8,0
665754,9852,9,1
665754,45761,10,1
665754,11985,11,0
674013,19660,1,1
676339,13877,1,0
676339,29487,2,1
676339,24009,3,0
676339,24184,4,0
676339,15261,5,0
676339,30391,6,0
676339,18880,7,1
676339,48679,8,0
676339,17316,9,1
676339,42736,10,1
676339,38067,11,0
676339,21137,12,1
676339,13176,13,1
676339,18811,14,1
676339,15683,15,1
676339,24231,16,0
676339,46812,17,1
676339,19048,18,0
676339,17794,19,1
678058,33572,1,1
684298,31720,1,1
684298,33151,2,1
684298,14766,3,1
684298,14197,4,0
684298,39619,5,0
684298,49451,6,0
684298,36183,7,0
684900,38689,1,0
684900,24561,2,0
684900,23953,3,0
684900,27553,4,0
684900,30388,5,0
684900,5077,6,0
684900,21038,7,0
684900,38838,8,0
688801,6999,1,0
688801,21405,2,1
688801,41220,3,0
688801,18963,4,1
688801,47209,5,0
696140,21903,1,1
697062,9076,1,1
697062,7877,2,0
697062,5985,3,0
697062,8424,4,0
697062,4210,5,0
697062,23236,6,0
697062,26604,7,0
697062,43352,8,1
700475,16797,1,0
700475,26604,2,0
700475,21833,3,0
700475,32465,4,1
700475,34358,5,1
700475,48679,6,0
700475,47626,7,1
700475,38693,8,1
700475,26209,9,1
700475,20608,10,0
700475,46969,11,0
700475,15937,12,1
701227,22620,1,0
701227,21903,2,0
701227,26209,3,0
701227,11786,4,0
701227,45445,5,0
701227,40706,6,0
701227,40063,7,0
701227,17149,8,0
701227,25842,9,0
701227,49247,10,0
701227,32138,11,0
701227,32380,12,0
701227,33198,13,0
701227,14633,14,0
701227,9881,15,0
701227,6297,16,0
701227,42585,17,0
701227,27156,18,0
701227,47672,19,0
707210,47337,1,1
707210,13083,2,1
707210,21386,3,1
707210,19173,4,1
707210,7913,5,0
707210,5976,6,0
707210,32355,7,1
707210,29503,8,0
707210,21243,9,0
707210,23432,10,1
707210,13504,11,1
707210,11998,12,0
707210,30475,13,0
707210,10109,14,0
707210,13620,15,0
707210,24827,16,0
707210,6974,17,0
707210,8730,18,0
707210,41929,19,0
707210,34026,20,0
707210,19734,21,0
707210,8523,22,0
707210,22750,23,0
707210,23734,24,0
707210,16262,25,0
707210,22520,26,0
707210,38068,27,0
707210,33439,28,1
707210,18204,29,0
707210,38194,30,0
707210,23026,31,0
707210,3786,32,0
707210,7876,33,0
707210,37635,34,0
707430,46175,1,1
707430,18296,2,0
707430,32360,3,0
707430,48705,4,0
707430,32303,5,1
707430,28132,6,1
707430,21125,7,0
707430,2972,8,0
707972,48672,1,1
707972,26598,2,1
710750,12882,1,0
710750,34137,2,1
710750,36183,3,1
710750,13629,4,1
724631,19057,1,1
724631,27966,2,1
724631,42356,3,0
724631,13166,4,1
725691,9144,1,0
725691,12779,2,1
725691,13447,3,1
725691,5959,4,1
728807,47626,1,0
728807,46709,2,0
728807,34023,3,0
728807,13639,4,0
728807,12845,5,0
728807,2309,6,0
728807,10819,7,0
728807,31066,8,0
728807,41574,9,0
728807,9224,10,0
728807,8006,11,0
728807,29487,12,0
728807,39646,13,0
728807,14154,14,0
728807,46889,15,0
728807,27360,16,0
728807,21938,17,0
728807,20114,18,0
728807,4058,19,0
728807,14536,20,0
728807,35002,21,0
728807,31717,22,0
728807,47209,23,0
728807,36640,24,0
728807,20768,25,0
728807,45622,26,0
728807,32338,27,0
728807,12276,28,0
728807,24852,29,0
728807,39046,30,0
730534,20973,1,1
730534,28296,2,1
730534,2536,3,1
730534,34690,4,1
730534,27325,5,1
731267,47766,1,1
731267,26209,2,0
731267,47626,3,0
731267,21903,4,1
731267,28785,5,0
731267,20734,6,0
731267,24372,7,0
731267,38293,8,0
731267,22369,9,1
731267,23634,10,0
731267,20788,11,1
731267,36550,12,1
732557,40706,1,1
732557,16797,2,1
732557,32303,3,1
734094,28946,1,1
734094,9101,2,1
734094,45106,3,1
734094,39055,4,0
740287,30007,1,1
740287,28576,2,1
740287,17289,3,0
741238,5612,1,1
741238,47626,2,1
741238,26209,3,1
741238,8518,4,1
741238,17191,5,1
741238,44632,6,1
741238,11777,7,1
741238,9076,8,1
741238,5653,9,0
741238,6187,10,0
743305,40603,1,0
743305,5769,2,1
743305,20019,3,1
743305,42392,4,0
743305,23588,5,0
745389,3390,1,0
745389,25332,2,0
745389,35504,3,0
745389,19660,4,1
745389,11317,5,1
745389,35522,6,1
745389,41248,7,1
745551,7338,1,1
745551,43662,2,1
745551,13176,3,1
745551,16757,4,1
745551,45,5,1
745551,1940,6,1
745551,12440,7,1
745551,25837,8,1
745551,31766,9,1
745551,4472,10,1
745551,7952,11,0
745551,37158,12,1
745551,42475,13,0
745551,42327,14,0
745551,45633,15,1
745551,36459,16,0
745551,18109,17,0
750247,38483,1,0
750247,42578,2,1
750247,40348,3,0
750247,27933,4,1
750247,41804,5,0
750247,47758,6,0
751646,24142,1,1
751646,21600,2,1
751646,46692,3,1
751646,17634,4,1
751646,40376,5,1
751646,6201,6,1
751646,7600,7,1
751646,27360,8,1
751646,49235,9,1
752812,45578,1,1
752812,21903,2,1
752812,24852,3,1
752812,36011,4,1
752812,43961,5,1
752812,39275,6,1
752812,21137,7,1
752812,18027,8,1
752812,49683,9,1
752812,4421,10,0
752812,32691,11,0
752812,47439,12,0
752812,28745,13,0
752812,44219,14,0
752812,47537,15,0
752812,13829,16,0
752812,1376,17,0
752812,13431,18,0
752812,9177,19,0
752812,5621,20,0
754074,5876,1,0
754074,1728,2,0
754074,29388,3,1
754074,25533,4,0
754129,24010,1,1
754129,7294,2,1
754129,27086,3,0
754129,13176,4,0
754129,46627,5,1
754129,34584,6,0
754129,46049,7,0
754129,22744,8,0
754129,7781,9,0
754129,43398,10,0
754830,32689,1,0
754830,19691,2,0
754830,8571,3,0
754830,8859,4,0
754830,6758,5,0
754830,890,6,0
754830,37086,7,0
754830,36487,8,0
754830,17902,9,0
754830,13176,10,0
754830,12341,11,0
754830,34551,12,0
754830,6184,13,0
754830,25588,14,0
754830,39275,15,0
754830,39922,16,0
754830,21137,17,0
755425,13885,1,1
755425,10603,2,1
755425,34969,3,1
755425,40396,4,1
755425,10017,5,1
755425,37524,6,1
755425,47626,7,1
755425,45613,8,0
755425,23375,9,1
755425,40545,10,1
760841,8518,1,1
760841,44910,2,1
760841,32655,3,1
760841,5077,4,1
760841,8239,5,0
760841,31471,6,1
760841,3162,7,0
763840,49628,1,1
763840,196,2,0
763840,9552,3,0
763840,6043,4,0
763840,13225,5,0
763840,26604,6,0
763840,365,7,0
764347,24489,1,0
764347,38777,2,1
764347,8277,3,0
764347,16254,4,0
764347,21137,5,1
764347,25837,6,0
764347,17600,7,0
764347,2179,8,1
764347,45279,9,0
764347,28398,10,1
764347,13176,11,1
764347,26790,12,1
764347,6532,13,1
764347,5794,14,1
764347,43654,15,1
765942,24852,1,1
765942,5025,2,1
765942,11777,3,1
765942,28199,4,1
765942,23165,5,1
765942,10749,6,0
765942,32429,7,0
765942,15391,8,0
765942,6845,9,0
765942,30391,10,0
765942,2295,11,0
765942,31945,12,0
777212,46709,1,0
777212,47890,2,0
777212,35363,3,0
777212,41972,4,0
777212,37642,5,0
777212,13176,6,0
779407,44008,1,0
779407,45210,2,0
779407,27845,3,0
779407,26317,4,0
779407,5479,5,0
779407,2913,6,0
779407,21269,7,0
779407,49235,8,0
779407,21616,9,0
779407,44560,10,0
779407,18806,11,0
779407,9515,12,0
779407,11440,13,0
779407,49533,14,0
779407,42425,15,0
779758,7968,1,0
779758,19511,2,0
779758,27033,3,0
779758,28204,4,0
779758,26620,5,0
779758,44632,6,0
779758,37158,7,0
779758,31112,8,0
779758,29697,9,0
779758,31954,10,0
779758,5923,11,0
779758,41455,12,0
779758,4085,13,0
783751,14715,1,0
783751,4724,2,1
783751,6184,3,1
783751,31506,4,0
783751,44987,5,0
783751,28413,6,0
783751,26759,7,0
803336,14858,1,1
803336,1006,2,1
803336,6532,3,1
803336,41550,4,1
803336,35458,5,1
803336,5077,6,1
803336,35914,7,1
803336,35042,8,1
803336,39719,9,1
805676,3952,1,0
805676,28785,2,1
805676,28601,3,1
805676,17794,4,1
805676,13176,5,1
805676,8518,6,1
805676,47734,7,1
805676,27781,8,1
805676,47209,9,1
805676,35951,10,1
805676,46667,11,1
805676,39928,12,1
805676,49235,13,1
805676,40377,14,1
805676,24964,15,1
805676,39558,16,1
805676,8021,17,1
805676,8277,18,1
810350,16249,1,1
810350,40723,2,1
810350,37646,3,1
810350,11520,4,1
810350,27966,5,1
810350,34530,6,1
810350,27086,7,1
810350,14129,8,1
810350,21709,9,1
810924,4169,1,1
810924,4210,2,1
810924,16177,3,0
810924,23341,4,0
813782,8859,1,1
813782,34423,2,1
814654,6489,1,1
814654,47866,2,1
814654,3459,3,1
814654,23909,4,1
814654,46226,5,1
814654,33909,6,1
814654,41290,7,1
814654,27801,8,1
814654,17341,9,1
814654,7175,10,1
814654,26604,11,1
814654,41124,12,1
814654,40285,13,1
814654,23347,14,1
814654,38948,15,1
814654,13018,16,1
814654,31564,17,1
814654,47766,18,1
814895,27514,1,1
814895,47317,2,0
814895,29668,3,0
814895,5438,4,0
814895,25537,5,0
816290,12206,1,1
816290,26940,2,1
816290,40706,3,1
816290,1540,4,1
816290,6873,5,1
816290,8190,6,0
817616,16410,1,0
817616,4421,2,1
817616,27509,3,1
817616,36418,4,1
817616,36550,5,1
817616,40396,6,1
817616,27949,7,1
817616,48720,8,1
817616,39621,9,1
817616,24852,10,1
817616,47209,11,1
822997,25896,1,0
823002,21479,1,0
823002,48600,2,0
823002,19895,3,0
823002,27344,4,0
823002,42265,5,0
823002,20431,6,0
823002,24476,7,0
823002,44632,8,1
825034,4656,1,1
825034,17200,2,1
825034,14386,3,1
825034,24852,4,1
825034,6347,5,1
825034,30489,6,1
825034,31040,7,1
825034,7503,8,1
825034,9177,9,1
825034,45645,10,1
825034,47965,11,1
825034,35221,12,1
825034,26620,13,1
825034,20119,14,1
826127,13575,1,0
826127,33783,2,0
826127,6184,3,0
826127,31651,4,0
826127,43739,5,0
828825,46654,1,0
828825,5479,2,0
828825,47144,3,0
828825,34448,4,0
831267,19660,1,0
831267,13176,2,1
831267,34658,3,1
831267,13646,4,1
831267,35951,5,1
831267,47626,6,1
831267,33407,7,1
831267,41950,8,1
831267,45747,9,0
831267,28123,10,1
831267,35842,11,0
831267,24830,12,0
831267,27104,13,1
831267,21903,14,1
831267,32465,15,1
831267,31717,16,0
831267,13052,17,0
831267,38739,18,0
831267,36586,19,0
831267,25270,20,0
832931,20518,1,1
832931,46041,2,1
832931,7021,3,1
832931,44449,4,1
832931,31985,5,0
840623,5479,1,1
840769,18441,1,0
840769,21195,2,0
840769,5769,3,1
841859,5450,1,1
841859,40516,2,1
841859,15290,3,1
841859,21137,4,1
841859,21999,5,1
845797,31553,1,0
845797,3957,2,0
845797,5514,3,0
845797,3913,4,0
845797,12597,5,0
845797,13176,6,0
845797,30391,7,0
845797,48745,8,0
845797,12771,9,0
845797,17872,10,0
845797,29662,11,0
852109,28823,1,1
852109,48459,2,1
852109,27344,3,0
852109,6975,4,0
852109,37376,5,0
852109,9009,6,0
852109,41844,7,0
852109,39972,8,0
857132,22359,1,0
857132,47144,2,1
857132,31154,3,1
857132,5818,4,1
857132,24852,5,1
857132,43352,6,0
857132,27020,7,0
857132,28913,8,0
857132,26209,9,1
857132,18339,10,0
857132,31564,11,0
857132,3828,12,0
858919,24852,1,1
858919,9741,2,1
858919,29370,3,1
858919,45066,4,1
858919,16797,5,1
858919,26915,6,1
858919,10912,7,0
860464,21137,1,0
860464,22035,2,0
860464,27966,3,0
860464,27845,4,0
860464,33000,5,0
860464,2078,6,0
860464,41165,7,0
860464,45741,8,0
860464,40742,9,0
860464,40310,10,0
860464,14910,11,0
860464,39094,12,0
860464,11576,13,0
860464,7350,14,0
860464,7026,15,0
860464,19816,16,0
860464,17284,17,0
860464,10385,18,0
860464,40706,19,0
860464,39612,20,0
860464,31618,21,0
860464,15613,22,0
860464,39348,23,0
860464,14467,24,0
860464,16462,25,0
860464,25346,26,0
862059,21903,1,0
862059,18465,2,0
862059,17454,3,0
862059,19478,4,0
862059,40174,5,0
862059,4799,6,0
862933,24852,1,1
862933,6948,2,1
862933,47766,3,1
862933,30391,4,1
862933,47042,5,1
862933,2693,6,1
862933,34358,7,1
862933,38650,8,1
862933,34126,9,1
862933,44359,10,0
862933,24830,11,1
862933,31717,12,1
862933,14678,13,1
862933,22935,14,1
862933,8518,15,0
868598,35804,1,0
868598,6052,2,1
868598,25179,3,1
868598,22952,4,1
868598,33136,5,1
868598,49030,6,1
868598,40316,7,1
868598,31486,8,1
868598,41290,9,1
868598,47931,10,1
868598,24604,11,1
868598,31022,12,1
868598,15780,13,1
868598,36076,14,1
868598,46332,15,1
868598,1934,16,1
868598,12564,17,1
871891,34208,1,1
871891,45806,2,1
871891,31222,3,1
871891,32455,4,1
872272,8053,1,1
872272,29009,2,1
872272,7753,3,1
872272,13176,4,1
872272,9703,5,1
872272,47766,6,1
872272,41950,7,1
872272,3800,8,1
872272,34217,9,1
872272,3717,10,1
874647,39275,1,1
874647,21137,2,1
874647,46812,3,1
874647,18465,4,1
878157,10132,1,1
878157,30850,2,1
878157,16254,3,1
878157,43961,4,1
878157,34310,5,0
878157,17830,6,0
878157,18901,7,0
878157,42828,8,1
878157,8693,9,0
878157,47156,10,0
878157,22123,11,1
878157,35628,12,1
878157,20995,13,1
878157,3765,14,0
878157,12036,15,0
878539,13176,1,1
878539,7559,2,0
878539,27307,3,1
878539,27655,4,1
878539,32267,5,1
878539,25666,6,1
878539,15566,7,1
878539,7806,8,1
878770,27274,1,1
878770,18140,2,1
878770,6129,3,1
878770,7164,4,1
878770,33290,5,1
878770,8859,6,0
878770,45835,7,0
878770,9092,8,0
878770,2537,9,0
878770,27336,10,0
878770,8006,11,0
880204,40925,1,0
880204,29701,2,1
880204,36534,3,0
880204,31672,4,0
880351,24852,1,1
880351,18090,2,1
880351,27845,3,1
880351,47209,4,1
880351,7781,5,1
880351,3481,6,1
880564,12419,1,0
880564,36011,2,1
880564,4562,3,1
880564,47626,4,1
882511,1103,1,1
882511,14084,2,1
882511,5212,3,0
882511,31404,4,0
882511,17758,5,0
882511,34993,6,0
882511,4793,7,0
882511,49478,8,1
882511,28058,9,0
882511,8654,10,0
882511,40199,11,0
882511,24830,12,0
882511,30391,13,1
882511,11440,14,1
882511,21903,15,1
882511,31041,16,0
882511,10082,17,0
882511,41716,18,0
882511,6297,19,1
882511,45356,20,0
882830,14309,1,0
882830,4793,2,1
882830,19057,3,1
882830,5479,4,1
882830,21174,5,1
882830,30391,6,1
882830,36097,7,1
882830,37687,8,1
882830,48620,9,1
882830,22825,10,1
882830,19093,11,1
882830,21931,12,1
882830,46584,13,1
882830,13310,14,1
882830,49135,15,1
882830,10749,16,1
882830,35535,17,1
882830,22713,18,1
882830,30639,19,1
882830,26897,20,1
882830,39303,21,1
882830,13802,22,1
882830,26488,23,1
882830,38531,24,1
882830,33642,25,1
882830,8594,26,1
882830,13838,27,1
882830,45633,28,1
882830,33741,29,1
882830,11941,30,1
882830,47005,31,1
882830,24372,32,1
882830,11437,33,1
882830,12440,34,1
882830,44359,35,1
882830,28277,36,1
882830,36724,37,1
882830,19613,38,1
882830,19272,39,1
882830,9038,40,1
882830,44354,41,1
882830,26098,42,1
882830,28309,43,1
882830,13338,44,1
882830,15017,45,1
882830,11945,46,1
882830,11831,47,1
882830,28797,48,1
882830,19244,49,1
882830,48926,50,1
882830,34126,51,0
882830,24830,52,0
882830,8866,53,0
882830,7299,54,0
882830,41606,55,0
882830,43432,56,0
882830,8467,57,0
882830,45948,58,1
882830,42508,59,1
883324,10243,1,0
883324,9725,2,0
883324,4288,3,0
883324,7963,4,0
883324,9337,5,0
883324,4783,6,1
883324,5479,7,1
883324,23716,8,0
883324,16823,9,0
883324,7021,10,0
883324,19678,11,1
883324,38383,12,0
883324,25634,13,0
883324,44056,14,0
883324,28601,15,0
883324,47766,16,1
885311,24852,1,1
885311,14084,2,1
885311,47209,3,1
885311,11182,4,0
885311,47626,5,1
885311,20734,6,0
885311,46047,7,0
885311,34551,8,0
885311,2228,9,0
885311,38073,10,0
885311,48679,11,0
885311,19706,12,1
885311,21137,13,1
885311,18811,14,0
885311,5384,15,0
885311,18479,16,0
891462,3696,1,0
891462,27086,2,1
891462,19348,3,1
891462,21497,4,1
891462,21572,5,1
891462,43631,6,1
891462,12103,7,1
891462,28748,8,1
891462,16696,9,1
891462,19734,10,1
891462,21158,11,1
891462,22166,12,1
891462,17836,13,1
891462,32921,14,1
891462,45832,15,1
891462,14634,16,1
891462,7170,17,1
891462,3285,18,1
891462,25043,19,1
891462,43049,20,1
891462,9175,21,1
891462,34222,22,1
891462,32299,23,1
891462,43743,24,1
891462,49441,25,1
891462,6066,26,1
891462,28449,27,0
892362,47626,1,1
892362,19057,2,1
892362,3957,3,1
892362,27521,4,1
892362,1890,5,0
892362,21903,6,1
892362,30391,7,0
892362,37646,8,0
892362,35935,9,1
892362,44142,10,0
892362,20887,11,0
892362,24184,12,0
892362,32864,13,0
892362,47852,14,0
892362,21137,15,1
892362,2825,16,1
893519,22825,1,1
893519,8277,2,1
893519,20842,3,1
893519,5640,4,1
893519,15604,5,1
893519,45123,6,1
893519,13249,7,1
893519,1356,8,0
893519,1387,9,0
893519,44672,10,0
893519,12034,11,0
893519,36340,12,0
893519,8830,13,0
893519,3245,14,0
893519,30542,15,0
893519,30290,16,0
896716,27156,1,1
