order_id,product_id,review_id,add_to_cart_order,reordered,review_id.1
247,3707,247,5,0,247
247,414,247,6,0,247
248,2351,248,1,1,248
248,627,248,2,1,248
248,4407,248,3,1,248
248,2820,248,4,1,248
248,4346,248,5,1,248
248,232,248,6,1,248
248,3178,248,7,1,248
248,3574,248,8,1,248
248,3148,248,9,1,248
248,4100,248,10,0,248
248,2347,248,11,1,248
248,2937,248,12,1,248
248,1381,248,13,1,248
248,2170,248,14,1,248
248,782,248,15,0,248
249,3315,249,1,0,249
249,541,249,2,1,249
249,2376,249,3,1,249
249,2172,249,4,1,249
249,3063,249,5,1,249
249,4519,249,6,1,249
249,3722,249,7,1,249
249,2911,249,8,1,249
249,3806,249,9,1,249
249,4425,249,10,1,249
249,2331,249,11,1,249
249,2874,249,12,1,249
249,1476,249,13,1,249
249,3346,249,14,1,249
249,4283,249,15,1,249
249,167,249,16,1,249
249,1174,249,17,1,249
250,3158,250,1,1,250
250,4235,250,2,1,250
250,2886,250,3,1,250
250,3000,250,4,1,250
251,747,251,1,1,251
251,2703,251,2,1,251
251,710,251,3,1,251
251,1241,251,4,1,251
251,904,251,5,1,251
251,4407,251,6,1,251
251,3871,251,7,1,251
251,310,251,8,1,251
251,3160,251,9,1,251
251,305,251,10,1,251
252,3634,252,1,1,252
252,1980,252,2,1,252
252,4322,252,3,1,252
252,1709,252,4,1,252
253,950,253,1,1,253
253,2864,253,2,1,253
253,1508,253,3,1,253
253,4055,253,4,1,253
253,3173,253,5,0,253
253,1652,253,6,0,253
253,1754,253,7,0,253
253,3950,253,8,1,253
253,794,253,9,0,253
253,4358,253,10,0,253
253,2088,253,11,1,253
253,3299,253,12,1,253
253,1961,253,13,1,253
253,307,253,14,0,253
253,1123,253,15,0,253
254,1241,254,1,1,254
254,689,254,2,0,254
254,2557,254,3,1,254
254,2586,254,4,1,254
254,2985,254,5,1,254
254,2417,254,6,1,254
254,1462,254,7,1,254
254,717,254,8,1,254
255,2552,255,1,1,255
255,1677,255,2,1,255
255,550,255,3,1,255
255,649,255,4,1,255
255,3075,255,5,1,255
255,806,255,6,0,255
255,4238,255,7,0,255
255,834,255,8,0,255
255,218,255,9,0,255
255,2560,255,10,0,255
255,740,255,11,0,255
256,3779,256,1,0,256
256,2770,256,2,1,256
256,3393,256,3,0,256
256,2932,256,4,0,256
257,2351,257,1,1,257
257,1671,257,2,1,257
257,2604,257,3,1,257
257,4362,257,4,1,257
257,713,257,5,1,257
257,283,257,6,1,257
258,1162,258,1,0,258
258,3340,258,2,1,258
258,389,258,3,1,258
258,4394,258,4,1,258
259,83,259,1,1,259
259,1324,259,2,1,259
259,456,259,3,0,259
259,2901,259,4,0,259
259,1645,259,5,0,259
259,3233,259,6,0,259
259,413,259,7,0,259
259,4563,259,8,1,259
259,2620,259,9,0,259
259,791,259,10,0,259
259,3710,259,11,0,259
259,2347,259,12,0,259
259,2820,259,13,1,259
259,1062,259,14,1,259
259,2061,259,15,1,259
259,2877,259,16,0,259
259,943,259,17,0,259
259,3851,259,18,0,259
259,570,259,19,1,259
259,4190,259,20,0,259
260,1349,260,1,0,260
260,413,260,2,1,260
260,1776,260,3,1,260
260,485,260,4,1,260
260,1985,260,5,1,260
260,2820,260,6,1,260
260,3350,260,7,1,260
260,3492,260,8,1,260
260,4484,260,9,1,260
260,2158,260,10,1,260
260,1781,260,11,1,260
260,2065,260,12,1,260
260,4300,260,13,1,260
260,1253,260,14,1,260
260,4526,260,15,1,260
260,1004,260,16,1,260
260,3292,260,17,1,260
260,2144,260,18,1,260
260,2847,260,19,1,260
260,2523,260,20,1,260
260,3637,260,21,1,260
260,1300,260,22,1,260
260,2488,260,23,1,260
260,3565,260,24,1,260
260,3107,260,25,1,260
260,788,260,26,1,260
260,1304,260,27,1,260
260,4218,260,28,1,260
260,3118,260,29,1,260
260,1109,260,30,1,260
260,4343,260,31,1,260
260,2308,260,32,1,260
260,1061,260,33,1,260
260,1164,260,34,1,260
260,4100,260,35,1,260
260,2634,260,36,1,260
260,3412,260,37,1,260
260,1824,260,38,1,260
260,1800,260,39,1,260
260,830,260,40,1,260
260,4098,260,41,1,260
260,2451,260,42,1,260
260,2639,260,43,1,260
260,1255,260,44,1,260
260,1421,260,45,1,260
260,1110,260,46,1,260
260,1102,260,47,1,260
260,2680,260,48,1,260
260,1796,260,49,1,260
260,4513,260,50,1,260
260,3148,260,51,0,260
260,2347,260,52,0,260
260,807,260,53,0,260
260,664,260,54,0,260
260,3839,260,55,0,260
260,4002,260,56,0,260
260,778,260,57,0,260
260,4248,260,58,1,260
260,3917,260,59,1,260
261,956,261,1,0,261
261,906,261,2,0,261
261,360,261,3,0,261
261,734,261,4,0,261
261,861,261,5,0,261
261,411,261,6,1,261
261,485,261,7,1,261
261,2252,261,8,0,261
261,1562,261,9,0,261
261,635,261,10,0,261
261,1833,261,11,1,261
261,3548,261,12,0,261
261,2412,261,13,0,261
261,4066,261,14,0,261
261,2670,261,15,0,261
261,4407,261,16,1,261
262,2351,262,1,1,262
262,1324,262,2,1,262
262,4362,262,3,1,262
262,1040,262,4,0,262
262,4394,262,5,1,262
262,1933,262,6,0,262
262,4256,262,7,0,262
262,3200,262,8,0,262
262,186,262,9,0,262
262,3523,262,10,0,262
262,4487,262,11,0,262
262,1836,262,12,1,262
262,1980,262,13,1,262
262,1746,262,14,0,262
262,473,262,15,0,262
262,1711,262,16,0,262
263,304,263,1,0,263
263,2539,263,2,1,263
263,1801,263,3,1,263
263,2024,263,4,1,263
263,2033,263,5,1,263
263,4011,263,6,1,263
263,1127,263,7,1,263
263,2676,263,8,1,263
263,1553,263,9,1,263
263,1837,263,10,1,263
263,1983,263,11,1,263
263,2094,263,12,1,263
263,1653,263,13,1,263
263,3042,263,14,1,263
263,4237,263,15,1,263
263,1376,263,16,1,263
263,650,263,17,1,263
263,263,263,18,1,263
263,2364,263,19,1,263
263,3964,263,20,1,263
263,846,263,21,1,263
263,3161,263,22,1,263
263,2986,263,23,1,263
263,4029,263,24,1,263
263,4561,263,25,1,263
263,542,263,26,1,263
263,2651,263,27,0,263
264,4394,264,1,1,264
264,1776,264,2,1,264
264,331,264,3,1,264
264,2576,264,4,1,264
264,164,264,5,0,264
264,2061,264,6,1,264
264,2820,264,7,0,264
264,3489,264,8,0,264
264,3332,264,9,1,264
264,4075,264,10,0,264
264,1949,264,11,0,264
264,2290,264,12,0,264
264,3040,264,13,0,264
264,4412,264,14,0,264
264,1980,264,15,1,264
264,239,264,16,1,264
265,2158,265,1,1,265
265,768,265,2,1,265
265,1944,265,3,1,265
265,501,265,4,1,265
265,1464,265,5,1,265
265,4176,265,6,1,265
265,1248,265,7,1,265
265,105,265,8,0,265
265,113,265,9,0,265
265,4137,265,10,0,265
265,1122,265,11,0,265
265,3376,265,12,0,265
265,804,265,13,0,265
265,258,265,14,0,265
265,2837,265,15,0,265
265,2811,265,16,0,265
266,2543,266,1,1,266
266,3993,266,2,1,266
266,785,266,3,1,266
266,1980,266,4,1,266
266,1241,266,5,1,266
266,3461,266,6,1,266
266,2461,266,7,1,266
266,2194,266,8,1,266
266,2735,266,9,1,266
266,3013,266,10,1,266
266,3932,266,11,1,266
266,3529,266,12,1,266
266,3571,266,13,1,266
266,424,266,14,1,266
266,3673,266,15,1,266
266,4340,266,16,1,266
266,3973,266,17,1,266
266,27,266,18,1,266
266,330,266,19,1,266
266,1217,266,20,1,266
266,213,266,21,1,266
266,3106,266,22,1,266
266,4140,266,23,1,266
266,1776,266,24,1,266
266,241,266,25,1,266
266,1316,266,26,1,266
266,768,266,27,1,266
266,892,266,28,0,266
266,3435,266,29,0,266
266,703,266,30,0,266
266,2739,266,31,0,266
266,4362,266,32,0,266
267,3148,267,1,1,267
267,2764,267,2,0,267
267,633,267,3,0,267
267,3832,267,4,0,267
267,1774,267,5,1,267
267,2356,267,6,0,267
267,3675,267,7,1,267
267,4160,267,8,1,267
267,4022,267,9,0,267
267,4383,267,10,0,267
267,2351,267,11,1,267
267,2604,267,12,1,267
267,2870,267,13,1,267
267,1662,267,14,1,267
267,1034,267,15,1,267
267,2061,267,16,0,267
267,79,267,17,0,267
267,65,267,18,1,267
267,3649,267,19,1,267
267,1836,267,20,1,267
268,3349,268,1,0,268
268,2852,268,2,0,268
268,881,268,3,0,268
268,1609,268,4,0,268
268,2750,268,5,0,268
268,2351,268,6,0,268
268,1794,268,7,0,268
268,233,268,8,0,268
269,4366,269,1,1,269
269,806,269,2,1,269
269,1832,269,3,1,269
269,1559,269,4,1,269
269,4307,269,5,1,269
269,241,269,6,1,269
269,2815,269,7,1,269
269,4330,269,8,1,269
269,3756,269,9,0,269
269,1262,269,10,0,269
270,4215,270,1,1,270
270,461,270,2,1,270
271,591,271,1,1,271
271,368,271,2,0,271
271,95,271,3,0,271
271,3084,271,4,0,271
271,3283,271,5,0,271
271,3346,271,6,1,271
272,3791,272,1,0,272
272,4263,272,2,0,272
273,576,273,1,1,273
273,513,273,2,1,273
273,2629,273,3,1,273
273,1241,273,4,1,273
273,2807,273,5,1,273
273,1639,273,6,1,273
273,3168,273,7,1,273
273,2617,273,8,1,273
273,519,273,9,1,273
273,3426,273,10,1,273
273,2374,273,11,1,273
273,2775,273,12,1,273
273,4399,273,13,1,273
273,1575,273,14,1,273
273,682,273,15,0,273
273,3978,273,16,0,273
273,3982,273,17,0,273
273,808,273,18,1,273
273,4328,273,19,0,273
273,3748,273,20,1,273
273,2461,273,21,1,273
273,1546,273,22,0,273
273,1767,273,23,0,273
273,2174,273,24,0,273
274,2869,274,1,1,274
274,2818,274,2,1,274
274,4387,274,3,1,274
274,1526,274,4,1,274
274,1771,274,5,1,274
274,1233,274,6,1,274
274,317,274,7,0,274
274,1483,274,8,0,274
274,1558,274,9,0,274
274,3966,274,10,0,274
274,2184,274,11,0,274
274,1524,274,12,0,274
275,3295,275,1,1,275
275,1031,275,2,1,275
275,4407,275,3,1,275
275,1233,275,4,1,275
275,3056,275,5,1,275
275,2061,275,6,1,275
275,2536,275,7,1,275
275,625,275,8,1,275
275,4278,275,9,1,275
275,4100,275,10,0,275
275,1309,275,11,1,275
275,2615,275,12,1,275
275,2905,275,13,0,275
275,649,275,14,0,275
276,684,276,1,1,276
276,3771,276,2,1,276
276,2432,276,3,1,276
276,1944,276,4,1,276
277,3375,277,1,1,277
277,3723,277,2,1,277
277,3833,277,3,1,277
277,2740,277,4,1,277
277,40,277,5,0,277
277,2290,277,6,1,277
277,1440,277,7,1,277
277,1561,277,8,0,277
277,2015,277,9,1,277
277,2166,277,10,0,277
277,4005,277,11,0,277
277,4236,277,12,1,277
278,1241,278,1,1,278
278,168,278,2,1,278
278,482,278,3,1,278
279,557,279,1,1,279
280,603,280,1,1,280
280,267,280,2,0,280
280,391,280,3,0,280
280,4145,280,4,1,280
281,1738,281,1,0,281
281,2986,281,2,0,281
281,1777,281,3,1,281
281,3837,281,4,0,281
281,2746,281,5,0,281
281,4355,281,6,0,281
281,4032,281,7,0,281
281,93,281,8,0,281
281,1064,281,9,1,281
281,3549,281,10,0,281
282,557,282,1,1,282
283,4467,283,1,1,283
283,1460,283,2,1,283
283,2495,283,3,1,283
283,4448,283,4,1,283
284,2895,284,1,0,284
284,4303,284,2,1,284
284,821,284,3,1,284
284,4559,284,4,0,284
284,3987,284,5,1,284
284,2085,284,6,0,284
284,502,284,7,1,284
284,3806,284,8,1,284
284,2219,284,9,1,284
284,4491,284,10,0,284
285,3785,285,1,0,285
285,1303,285,2,0,285
285,2498,285,3,0,285
285,4362,285,4,0,285
285,3232,285,5,0,285
285,4353,285,6,0,285
285,414,285,7,0,285
285,506,285,8,0,285
286,3942,286,1,1,286
286,4341,286,2,1,286
286,4160,286,3,1,286
286,755,286,4,0,286
286,2233,286,5,0,286
286,519,286,6,0,286
286,1298,286,7,0,286
286,1529,286,8,1,286
286,2067,286,9,1,286
286,1004,286,10,1,286
286,1923,286,11,1,286
287,2654,287,1,1,287
287,584,287,2,1,287
287,4023,287,3,1,287
287,768,287,4,0,287
287,602,287,5,1,287
287,964,287,6,0,287
288,2910,288,1,1,288
288,2200,288,2,1,288
288,3643,288,3,1,288
288,1041,288,4,1,288
288,1324,288,5,1,288
289,1239,289,1,0,289
289,2061,289,2,0,289
289,515,289,3,1,289
289,105,289,4,0,289
289,3648,289,5,0,289
289,4111,289,6,0,289
289,3901,289,7,0,289
289,4347,289,8,0,289
289,4023,289,9,0,289
289,260,289,10,0,289
289,241,289,11,0,289
289,1528,289,12,0,289
289,385,289,13,0,289
289,348,289,14,0,289
289,581,289,15,1,289
289,483,289,16,0,289
290,4563,290,1,1,290
290,615,290,2,1,290
290,2574,290,3,1,290
290,3330,290,4,1,290
290,3862,290,5,0,290
290,912,290,6,0,290
290,2531,290,7,0,290
290,1348,290,8,0,290
290,3252,290,9,1,290
290,3630,290,10,0,290
290,3951,290,11,1,290
290,157,290,12,0,290
291,414,291,1,1,291
291,2543,291,2,1,291
291,198,291,3,1,291
291,4162,291,4,1,291
291,3995,291,5,1,291
291,3061,291,6,1,291
291,4362,291,7,1,291
291,3625,291,8,1,291
292,1980,292,1,1,292
292,3681,292,2,0,292
292,2067,292,3,0,292
292,920,292,4,0,292
292,1004,292,5,0,292
292,782,292,6,0,292
292,2937,292,7,0,292
292,2161,292,8,1,292
292,1040,292,9,0,292
292,3333,292,10,0,292
292,319,292,11,0,292
292,2896,292,12,0,292
292,4138,292,13,0,292
292,2628,292,14,0,292
293,3878,293,1,0,293
293,2806,293,2,0,293
293,775,293,3,0,293
293,3259,293,4,0,293
294,4360,294,1,0,294
294,480,294,2,0,294
294,1445,294,3,0,294
294,1709,294,4,1,294
294,2351,294,5,1,294
294,3621,294,6,1,294
294,4028,294,7,1,294
294,2580,294,8,1,294
294,1329,294,9,1,294
294,4542,294,10,1,294
294,4288,294,11,1,294
294,1923,294,12,0,294
295,2539,295,1,1,295
295,3844,295,2,0,295
295,958,295,3,0,295
295,3333,295,4,0,295
295,1723,295,5,0,295
295,4573,295,6,0,295
295,3335,295,7,0,295
295,2913,295,8,1,295
295,1676,295,9,1,295
295,1473,295,10,0,295
295,2243,295,11,1,295
295,2740,295,12,1,295
295,138,295,13,0,295
295,1177,295,14,0,295
295,2604,295,15,1,295
295,4060,295,16,0,295
296,2629,296,1,1,296
296,3911,296,2,1,296
296,2425,296,3,1,296
296,1290,296,4,1,296
296,3967,296,5,1,296
296,123,296,6,1,296
296,1560,296,7,1,296
296,1241,296,8,1,296
296,2729,296,9,1,296
296,250,296,10,1,296
296,929,296,11,0,296
296,742,296,12,0,296
296,4548,296,13,0,296
297,703,297,1,1,297
297,3738,297,2,1,297
297,1203,297,3,1,297
297,3117,297,4,1,297
297,240,297,5,1,297
297,2686,297,6,1,297
297,4109,297,7,1,297
297,2997,297,8,0,297
297,605,297,9,1,297
297,3942,297,10,1,297
297,4102,297,11,1,297
297,2126,297,12,1,297
297,1855,297,13,1,297
297,469,297,14,1,297
297,4418,297,15,1,297
297,3663,297,16,1,297
297,2851,297,17,0,297
297,4520,297,18,0,297
298,2416,298,1,1,298
298,4403,298,2,1,298
298,4497,298,3,0,298
298,4100,298,4,1,298
298,3625,298,5,0,298
299,2582,299,1,1,299
299,1610,299,2,1,299
299,4327,299,3,1,299
299,2955,299,4,1,299
299,382,299,5,1,299
299,3246,299,6,1,299
299,3715,299,7,1,299
299,116,299,8,1,299
299,4394,299,9,1,299
300,2061,300,1,1,300
300,2103,300,2,1,300
301,3057,301,1,0,301
301,776,301,2,1,301
302,4362,302,1,1,302
302,4340,302,2,1,302
302,1272,302,3,1,302
302,1532,302,4,1,302
302,361,302,5,1,302
303,3340,303,1,1,303
303,3797,303,2,1,303
303,1037,303,3,1,303
303,4124,303,4,1,303
303,2824,303,5,1,303
303,3542,303,6,1,303
303,2475,303,7,1,303
303,2611,303,8,1,303
303,1651,303,9,1,303
303,1669,303,10,1,303
303,2942,303,11,1,303
303,2174,303,12,1,303
303,1138,303,13,1,303
303,4315,303,14,1,303
303,731,303,15,1,303
303,1737,303,16,1,303
303,950,303,17,1,303
303,2077,303,18,1,303
303,546,303,19,1,303
303,338,303,20,1,303
303,4334,303,21,1,303
304,3243,304,1,1,304
304,3744,304,2,1,304
304,3846,304,3,0,304
304,2205,304,4,0,304
304,3854,304,5,0,304
304,3451,304,6,0,304
304,1186,304,7,0,304
304,1890,304,8,0,304
304,4443,304,9,0,304
304,3575,304,10,0,304
305,1702,305,1,0,305
305,2701,305,2,1,305
305,2072,305,3,0,305
305,3242,305,4,1,305
305,2239,305,5,1,305
305,2212,305,6,1,305
305,1255,305,7,1,305
306,4362,306,1,1,306
306,768,306,2,1,306
306,1241,306,3,1,306
306,2599,306,4,0,306
306,455,306,5,1,306
306,1412,306,6,1,306
307,3928,307,1,0,307
307,314,307,2,0,307
307,1724,307,3,0,307
307,3800,307,4,0,307
307,1241,307,5,0,307
307,4334,307,6,0,307
307,2628,307,7,0,307
307,871,307,8,0,307
307,3178,307,9,0,307
307,394,307,10,0,307
307,3333,307,11,0,307
307,2764,307,12,0,307
307,2820,307,13,0,307
307,3945,307,14,0,307
307,298,307,15,0,307
307,3707,307,16,0,307
307,2352,307,17,0,307
307,1709,307,18,0,307
307,3942,307,19,0,307
307,1826,307,20,0,307
307,2849,307,21,0,307
307,355,307,22,0,307
307,4377,307,23,0,307
307,3024,307,24,1,307
307,321,307,25,1,307
307,1831,307,26,0,307
307,1719,307,27,0,307
307,2305,307,28,0,307
307,2339,307,29,1,307
307,4061,307,30,0,307
307,1459,307,31,0,307
307,4389,307,32,0,307
307,1817,307,33,0,307
307,4339,307,34,0,307
307,3075,307,35,0,307
307,3089,307,36,0,307
307,3442,307,37,0,307
308,730,308,1,1,308
308,1687,308,2,1,308
308,1946,308,3,1,308
308,1642,308,4,1,308
309,746,309,1,1,309
309,975,309,2,1,309
309,4101,309,3,0,309
309,646,309,4,0,309
309,3123,309,5,0,309
310,4133,310,1,1,310
310,2042,310,2,1,310
310,1872,310,3,1,310
310,2351,310,4,1,310
310,871,310,5,1,310
310,610,310,6,0,310
311,1716,311,1,1,311
311,3910,311,2,1,311
311,183,311,3,0,311
311,2686,311,4,0,311
311,2351,311,5,1,311
311,2356,311,6,0,311
312,2319,312,1,1,312
312,431,312,2,0,312
312,2382,312,3,1,312
312,1801,312,4,1,312
312,2077,312,5,1,312
312,1426,312,6,1,312
313,469,313,1,0,313
313,1028,313,2,0,313
313,2871,313,3,0,313
313,3993,313,4,0,313
313,3856,313,5,0,313
313,4440,313,6,0,313
313,1818,313,7,0,313
314,1393,314,1,1,314
314,2242,314,2,1,314
314,193,314,3,1,314
314,1440,314,4,1,314
314,4407,314,5,0,314
314,3734,314,6,0,314
314,2461,314,7,0,314
314,2937,314,8,0,314
314,774,314,9,1,314
314,534,314,10,0,314
314,4162,314,11,1,314
314,3754,314,12,1,314
315,1352,315,1,1,315
315,3309,315,2,1,315
315,4147,315,3,1,315
315,1609,315,4,1,315
315,2442,315,5,1,315
316,1726,316,1,1,316
316,3443,316,2,1,316
316,3118,316,3,1,316
316,2505,316,4,0,316
316,4362,316,5,1,316
317,955,317,1,0,317
317,1566,317,2,0,317
317,71,317,3,0,317
317,1099,317,4,0,317
318,3259,318,1,1,318
318,961,318,2,1,318
318,1682,318,3,0,318
318,3599,318,4,1,318
318,4191,318,5,1,318
318,713,318,6,1,318
318,702,318,7,1,318
318,1094,318,8,1,318
318,2351,318,9,1,318
318,2966,318,10,1,318
318,2267,318,11,1,318
318,3584,318,12,1,318
318,3848,318,13,1,318
318,2595,318,14,1,318
318,3764,318,15,1,318
318,422,318,16,1,318
318,4331,318,17,1,318
318,414,318,18,1,318
318,34,318,19,1,318
318,3944,318,20,1,318
318,2243,318,21,1,318
318,2937,318,22,1,318
318,4445,318,23,1,318
318,2875,318,24,1,318
318,2219,318,25,1,318
318,4119,318,26,1,318
318,3454,318,27,1,318
318,3550,318,28,1,318
319,1919,319,1,1,319
319,2685,319,2,1,319
319,768,319,3,1,319
319,2463,319,4,1,319
319,4289,319,5,1,319
320,3126,320,1,0,320
320,4431,320,2,1,320
320,2442,320,3,0,320
321,1802,321,1,0,321
321,1965,321,2,1,321
321,2904,321,3,1,321
321,1097,321,4,0,321
321,2878,321,5,1,321
321,2745,321,6,0,321
322,1106,322,1,1,322
322,2928,322,2,1,322
322,2825,322,3,1,322
323,4055,323,1,1,323
323,604,323,2,0,323
323,1992,323,3,0,323
323,3941,323,4,0,323
323,2492,323,5,0,323
323,175,323,6,0,323
323,1151,323,7,1,323
323,40,323,8,0,323
323,2114,323,9,1,323
323,2706,323,10,0,323
323,676,323,11,0,323
323,4231,323,12,0,323
323,2500,323,13,0,323
323,3489,323,14,0,323
324,1241,324,1,0,324
324,1661,324,2,0,324
324,2319,324,3,0,324
324,1292,324,4,0,324
324,1773,324,5,0,324
324,4362,324,6,0,324
324,4341,324,7,1,324
324,4177,324,8,0,324
324,1853,324,9,0,324
324,1619,324,10,0,324
324,4034,324,11,0,324
324,2356,324,12,1,324
324,3548,324,13,0,324
324,2219,324,14,1,324
324,2539,324,15,0,324
324,2058,324,16,0,324
324,4504,324,17,0,324
324,3478,324,18,0,324
324,580,324,19,0,324
325,449,325,1,0,325
325,2937,325,2,1,325
325,171,325,3,1,325
325,2416,325,4,1,325
325,31,325,5,1,325
325,2611,325,6,1,325
325,1516,325,7,1,325
325,3543,325,8,0,325
325,2666,325,9,0,325
325,920,325,10,1,325
325,1833,325,11,0,325
325,1317,325,12,0,325
325,861,325,13,0,325
326,681,326,1,0,326
326,1643,326,2,0,326
326,2814,326,3,1,326
326,389,326,4,0,326
326,4575,326,5,0,326
326,4047,326,6,0,326
326,4573,326,7,0,326
326,1980,326,8,0,326
326,1385,326,9,0,326
327,2918,327,1,1,327
327,1417,327,2,1,327
327,2351,327,3,1,327
327,3335,327,4,1,327
327,3656,327,5,1,327
327,648,327,6,1,327
327,1373,327,7,1,327
327,3814,327,8,1,327
327,2168,327,9,1,327
327,1710,327,10,1,327
327,741,327,11,1,327
327,1996,327,12,1,327
327,1513,327,13,0,327
327,3762,327,14,0,327
327,393,327,15,0,327
327,950,327,16,1,327
327,3907,327,17,0,327
327,290,327,18,0,327
327,1378,327,19,0,327
327,4170,327,20,0,327
327,2494,327,21,0,327
327,1561,327,22,0,327
327,1145,327,23,0,327
328,2539,328,1,0,328
328,3031,328,2,0,328
328,1240,328,3,0,328
328,1741,328,4,0,328
328,608,328,5,0,328
328,476,328,6,0,328
328,1698,328,7,0,328
328,2068,328,8,0,328
328,519,328,9,0,328
329,3960,329,1,1,329
329,2577,329,2,1,329
329,3133,329,3,1,329
329,4270,329,4,1,329
329,24,329,5,1,329
329,1439,329,6,1,329
329,4116,329,7,1,329
329,3309,329,8,0,329
329,1334,329,9,0,329
330,2894,330,1,1,330
330,4394,330,2,1,330
330,963,330,3,1,330
330,1242,330,4,1,330
330,485,330,5,1,330
330,3124,330,6,1,330
330,2351,330,7,1,330
330,3121,330,8,1,330
330,3740,330,9,1,330
330,1961,330,10,1,330
330,422,330,11,1,330
330,466,330,12,1,330
330,1705,330,13,1,330
330,3489,330,14,1,330
330,1502,330,15,1,330
330,4463,330,16,1,330
330,3148,330,17,1,330
330,2461,330,18,0,330
330,4439,330,19,1,330
330,4109,330,20,1,330
330,2007,330,21,1,330
330,815,330,22,0,330
330,4075,330,23,1,330
330,4395,330,24,0,330
330,1742,330,25,0,330
331,4162,331,1,0,331
331,2061,331,2,1,331
332,2611,332,1,1,332
332,4362,332,2,1,332
332,1670,332,3,1,332
332,2067,332,4,1,332
332,3488,332,5,1,332
332,4494,332,6,1,332
332,3069,332,7,1,332
332,4337,332,8,1,332
332,2542,332,9,1,332
332,4309,332,10,1,332
332,1876,332,11,1,332
332,4487,332,12,1,332
332,2499,332,13,1,332
333,868,333,1,0,333
333,3804,333,2,1,333
333,2631,333,3,0,333
333,4299,333,4,1,333
333,4565,333,5,1,333
333,552,333,6,0,333
333,3543,333,7,0,333
333,3819,333,8,0,333
333,565,333,9,0,333
333,1953,333,10,0,333
333,1057,333,11,0,333
333,3590,333,12,0,333
333,2254,333,13,1,333
333,2398,333,14,0,333
333,3734,333,15,1,333
333,5,333,16,0,333
333,2792,333,17,0,333
333,4126,333,18,0,333
333,977,333,19,1,333
333,2177,333,20,0,333
334,1013,334,1,1,334
334,2744,334,2,1,334
334,4362,334,3,0,334
334,1951,334,4,1,334
334,3925,334,5,0,334
335,1684,335,1,0,335
335,3349,335,2,0,335
335,2120,335,3,0,335
335,1156,335,4,1,335
335,838,335,5,1,335
335,832,335,6,1,335
335,3171,335,7,0,335
335,3210,335,8,0,335
335,1872,335,9,1,335
336,806,336,1,0,336
336,1776,336,2,0,336
336,4394,336,3,0,336
336,1705,336,4,1,336
336,2038,336,5,0,336
336,1435,336,6,0,336
336,438,336,7,0,336
336,3402,336,8,0,336
336,3208,336,9,0,336
337,3602,337,1,1,337
337,4259,337,2,1,337
337,1163,337,3,1,337
337,1278,337,4,1,337
337,3494,337,5,1,337
338,2539,338,1,1,338
338,3004,338,2,1,338
338,2351,338,3,1,338
339,50,339,1,0,339
339,4578,339,2,1,339
339,2189,339,3,0,339
339,2017,339,4,0,339
339,2561,339,5,1,339
339,1519,339,6,1,339
339,1069,339,7,1,339
339,4540,339,8,1,339
339,2351,339,9,1,339
339,2898,339,10,1,339
339,3771,339,11,0,339
340,123,340,1,1,340
340,1980,340,2,1,340
340,3893,340,3,0,340
340,3335,340,4,0,340
340,3051,340,5,1,340
340,1502,340,6,1,340
340,1776,340,7,0,340
340,1536,340,8,0,340
340,2077,340,9,1,340
340,2370,340,10,0,340
341,1241,341,1,1,341
341,2061,341,2,0,341
341,1861,341,3,1,341
341,4422,341,4,0,341
341,3335,341,5,1,341
341,4176,341,6,0,341
341,1351,341,7,0,341
341,1308,341,8,0,341
341,4125,341,9,1,341
341,1422,341,10,1,341
341,1773,341,11,0,341
341,4170,341,12,1,341
341,706,341,13,0,341
341,1235,341,14,0,341
341,14,341,15,1,341
341,2077,341,16,0,341
341,1401,341,17,0,341
341,2239,341,18,0,341
341,2378,341,19,1,341
342,1776,342,1,1,342
342,1004,342,2,1,342
342,3519,342,3,1,342
342,3408,342,4,1,342
342,1507,342,5,1,342
342,4319,342,6,1,342
342,2068,342,7,1,342
343,2611,343,1,1,343
343,1278,343,2,1,343
343,1241,343,3,1,343
343,3634,343,4,0,343
344,3062,344,1,0,344
344,394,344,2,0,344
344,1293,344,3,0,344
344,2767,344,4,0,344
344,639,344,5,0,344
344,774,344,6,0,344
345,3070,345,1,1,345
345,1948,345,2,0,345
345,4144,345,3,1,345
345,3871,345,4,0,345
345,3913,345,5,1,345
345,4276,345,6,1,345
345,3023,345,7,1,345
345,2351,345,8,1,345
345,3855,345,9,1,345
345,3489,345,10,1,345
345,2791,345,11,1,345
345,2494,345,12,0,345
345,4407,345,13,1,345
345,697,345,14,0,345
345,4162,345,15,0,345
345,2290,345,16,0,345
345,2505,345,17,1,345
345,2061,345,18,1,345
345,757,345,19,0,345
345,3037,345,20,0,345
345,1561,345,21,0,345
345,99,345,22,0,345
345,4334,345,23,1,345
345,2937,345,24,0,345
345,4404,345,25,0,345
345,1363,345,26,0,345
345,601,345,27,0,345
345,2503,345,28,0,345
345,1537,345,29,0,345
346,519,346,1,1,346
346,1835,346,2,1,346
346,2762,346,3,1,346
346,285,346,4,1,346
346,3664,346,5,1,346
346,4250,346,6,1,346
346,3235,346,7,0,346
346,1773,346,8,0,346
346,1216,346,9,0,346
346,1917,346,10,1,346
346,985,346,11,0,346
346,3409,346,12,0,346
346,4362,346,13,1,346
346,1316,346,14,1,346
347,2855,347,1,0,347
347,174,347,2,0,347
347,168,347,3,0,347
