order_id,product_id,review_id,add_to_cart_order,reordered,review_id
883324,10243,261,1,0,261
883324,9725,261,2,0,261
883324,4288,261,3,0,261
883324,7963,261,4,0,261
883324,9337,261,5,0,261
883324,4783,261,6,1,261
883324,5479,261,7,1,261
883324,23716,261,8,0,261
883324,16823,261,9,0,261
883324,7021,261,10,0,261
883324,19678,261,11,1,261
883324,38383,261,12,0,261
883324,25634,261,13,0,261
883324,44056,261,14,0,261
883324,28601,261,15,0,261
883324,47766,261,16,1,261
885311,24852,262,1,1,262
885311,14084,262,2,1,262
885311,47209,262,3,1,262
885311,11182,262,4,0,262
885311,47626,262,5,1,262
885311,20734,262,6,0,262
885311,46047,262,7,0,262
885311,34551,262,8,0,262
885311,2228,262,9,0,262
885311,38073,262,10,0,262
885311,48679,262,11,0,262
885311,19706,262,12,1,262
885311,21137,262,13,1,262
885311,18811,262,14,0,262
885311,5384,262,15,0,262
885311,18479,262,16,0,262
891462,3696,263,1,0,263
891462,27086,263,2,1,263
891462,19348,263,3,1,263
891462,21497,263,4,1,263
891462,21572,263,5,1,263
891462,43631,263,6,1,263
891462,12103,263,7,1,263
891462,28748,263,8,1,263
891462,16696,263,9,1,263
891462,19734,263,10,1,263
891462,21158,263,11,1,263
891462,22166,263,12,1,263
891462,17836,263,13,1,263
891462,32921,263,14,1,263
891462,45832,263,15,1,263
891462,14634,263,16,1,263
891462,7170,263,17,1,263
891462,3285,263,18,1,263
891462,25043,263,19,1,263
891462,43049,263,20,1,263
891462,9175,263,21,1,263
891462,34222,263,22,1,263
891462,32299,263,23,1,263
891462,43743,263,24,1,263
891462,49441,263,25,1,263
891462,6066,263,26,1,263
891462,28449,263,27,0,263
892362,47626,264,1,1,264
892362,19057,264,2,1,264
892362,3957,264,3,1,264
892362,27521,264,4,1,264
892362,1890,264,5,0,264
892362,21903,264,6,1,264
892362,30391,264,7,0,264
892362,37646,264,8,0,264
892362,35935,264,9,1,264
892362,44142,264,10,0,264
892362,20887,264,11,0,264
892362,24184,264,12,0,264
892362,32864,264,13,0,264
892362,47852,264,14,0,264
892362,21137,264,15,1,264
892362,2825,264,16,1,264
893519,22825,265,1,1,265
893519,8277,265,2,1,265
893519,20842,265,3,1,265
893519,5640,265,4,1,265
893519,15604,265,5,1,265
893519,45123,265,6,1,265
893519,13249,265,7,1,265
893519,1356,265,8,0,265
893519,1387,265,9,0,265
893519,44672,265,10,0,265
893519,12034,265,11,0,265
893519,36340,265,12,0,265
893519,8830,265,13,0,265
893519,3245,265,14,0,265
893519,30542,265,15,0,265
893519,30290,265,16,0,265
896716,27156,266,1,1,266
896716,43295,266,2,1,266
896716,8555,266,3,1,266
896716,21137,266,4,1,266
896716,13176,266,5,1,266
896716,37288,266,6,1,266
896716,26209,266,7,1,266
896716,23094,266,8,1,266
896716,29370,266,9,1,266
896716,32585,266,10,1,266
896716,42637,266,11,1,266
896716,38159,266,12,1,266
896716,38563,266,13,1,266
896716,4932,266,14,1,266
896716,39794,266,15,1,266
896716,46969,266,16,1,266
896716,43122,266,17,1,266
896716,260,266,18,1,266
896716,3952,266,19,1,266
896716,12953,266,20,1,266
896716,2480,266,21,1,266
896716,33636,266,22,1,266
896716,44765,266,23,1,266
896716,19057,266,24,1,266
896716,2855,266,25,1,266
896716,13984,266,26,1,266
896716,8277,266,27,1,266
896716,9561,266,28,0,266
896716,37029,266,29,0,266
896716,7673,266,30,0,266
896716,29398,266,31,0,266
896716,47209,266,32,0,266
897004,34126,267,1,1,267
897004,29662,267,2,0,267
897004,7010,267,3,0,267
897004,41556,267,4,0,267
897004,19049,267,5,1,267
897004,24964,267,6,0,267
897004,39812,267,7,1,267
897004,44987,267,8,1,267
897004,43712,267,9,0,267
897004,47526,267,10,0,267
897004,24852,267,11,1,267
897004,27845,267,12,1,267
897004,30949,267,13,1,267
897004,17949,267,14,1,267
897004,11130,267,15,1,267
897004,21903,267,16,0,267
897004,1025,267,17,0,267
897004,781,267,18,1,267
897004,39475,267,19,1,267
897004,19706,267,20,1,267
902574,36086,268,1,0,268
902574,30721,268,2,0,268
902574,9463,268,3,0,268
902574,17341,268,4,0,268
902574,29545,268,5,0,268
902574,24852,268,6,0,268
902574,19220,268,7,0,268
902574,2707,268,8,0,268
903033,47317,269,1,1,269
903033,8859,269,2,1,269
903033,19677,269,3,1,269
903033,16757,269,4,1,269
903033,46654,269,5,1,269
903033,2855,269,6,1,269
903033,30338,269,7,1,269
903033,46881,269,8,1,269
903033,40709,269,9,0,269
903033,13423,269,10,0,269
905481,45613,270,1,1,270
905481,5258,270,2,1,270
915749,6474,271,1,1,271
915749,4374,271,2,0,271
915749,1217,271,3,0,271
915749,33390,271,4,0,271
915749,35473,271,5,0,271
915749,36076,271,6,1,271
925299,41131,272,1,0,272
925299,46088,272,2,0,272
926752,6348,273,1,1,273
926752,5785,273,2,1,273
926752,28204,273,3,1,273
926752,13176,273,4,1,273
926752,30233,273,5,1,273
926752,17706,273,6,1,273
926752,34262,273,7,1,273
926752,28021,273,8,1,273
926752,5876,273,9,1,273
926752,36865,273,10,1,273
926752,25146,273,11,1,273
926752,29826,273,12,1,273
926752,47672,273,13,1,273
926752,16965,273,14,1,273
926752,7503,273,15,0,273
926752,43165,273,16,0,273
926752,43192,273,17,0,273
926752,8873,273,18,1,273
926752,46868,273,19,0,273
926752,40660,273,20,1,273
926752,26209,273,21,1,273
926752,16617,273,22,0,273
926752,19019,273,23,0,273
926752,22963,273,24,0,273
927430,30945,274,1,1,274
927430,30353,274,2,1,274
927430,47565,274,3,1,274
927430,16429,274,4,1,274
927430,19044,274,5,1,274
927430,13083,274,6,1,274
927430,3845,274,7,0,274
927430,15902,274,8,0,274
927430,16737,274,9,0,274
927430,43076,274,10,0,274
927430,23026,274,11,0,274
927430,16414,274,12,0,274
927631,35594,275,1,1,275
927631,11090,275,2,1,275
927631,47766,275,3,1,275
927631,13083,275,4,1,275
927631,33071,275,5,1,275
927631,21903,275,6,1,275
927631,27030,275,7,1,275
927631,6902,275,8,1,275
927631,46257,275,9,1,275
927631,44359,275,10,0,275
927631,13877,275,11,1,275
927631,28008,275,12,1,275
927631,31454,275,13,0,275
927631,7164,275,14,0,275
927640,7521,276,1,1,276
927640,40826,276,2,1,276
927640,25890,276,3,1,276
927640,20842,276,4,1,276
931741,36339,277,1,1,277
931741,40332,277,2,1,277
931741,41570,277,3,1,277
931741,29405,277,4,1,277
931741,389,277,5,0,277
931741,24184,277,6,1,277
931741,15290,277,7,1,277
931741,16797,277,8,0,277
931741,21408,277,9,1,277
931741,22890,277,10,0,277
931741,43465,277,11,0,277
931741,45815,277,12,1,277
935437,13176,278,1,1,278
935437,1940,278,2,1,278
935437,5450,278,3,1,278
952350,6184,279,1,1,279
954664,6618,280,1,1,280
954664,3334,280,2,0,280
954664,4595,280,3,0,280
954664,44799,280,4,1,280
961834,18761,281,1,0,281
961834,32299,281,2,0,281
961834,19068,281,3,1,281
961834,41593,281,4,0,281
961834,29487,281,5,0,281
961834,47145,281,6,0,281
961834,43772,281,7,0,281
961834,1213,281,8,0,281
961834,11456,281,9,1,281
961834,38395,281,10,0,281
964081,6184,282,1,1,282
964593,48437,283,1,1,283
964593,15539,283,2,1,283
964593,26620,283,3,1,283
964593,48192,283,4,1,283
966568,31338,284,1,0,284
966568,46616,284,2,1,284
966568,8997,284,3,1,284
966568,49416,284,4,0,284
966568,43248,284,5,1,284
966568,22113,284,6,0,284
966568,5646,284,7,1,284
966568,41290,284,8,1,284
966568,23375,284,9,1,284
966568,48720,284,10,0,284
967985,41007,285,1,0,285
967985,13829,285,2,0,285
967985,26634,285,3,0,285
967985,47209,285,4,0,285
967985,34969,285,5,0,285
967985,47141,285,6,0,285
967985,4799,285,7,0,285
967985,5697,285,8,0,285
973900,42736,286,1,1,286
973900,46979,286,2,1,286
973900,44987,286,3,1,286
973900,8174,286,4,0,286
973900,23537,286,5,0,286
973900,5876,286,6,0,286
973900,13780,286,7,0,286
973900,16462,286,8,1,286
973900,21938,286,9,1,286
973900,10749,286,10,1,286
973900,20632,286,11,1,286
981943,28476,287,1,1,287
981943,6402,287,2,1,287
981943,43713,287,3,1,287
981943,8277,287,4,0,287
981943,6615,287,5,1,287
981943,10312,287,6,0,287
994609,31477,288,1,1,288
994609,23190,288,2,1,288
994609,39409,288,3,1,288
994609,11193,288,4,1,288
994609,14084,288,5,1,288
995921,13166,289,1,0,289
995921,21903,289,2,0,289
995921,5805,289,3,1,289
995921,1356,289,4,0,289
995921,39468,289,5,0,289
995921,44426,289,6,0,289
995921,42345,289,7,0,289
995921,47049,289,8,0,289
995921,43713,289,9,0,289
995921,3269,289,10,0,289
995921,2855,289,11,0,289
995921,16437,289,12,0,289
995921,4540,289,13,0,289
995921,4137,289,14,0,289
995921,6383,289,15,1,289
995921,5456,289,16,0,289
998669,49478,290,1,1,290
998669,6767,290,2,1,290
998669,27510,290,3,1,290
998669,35921,290,4,1,290
998669,41844,290,5,0,290
998669,9755,290,6,0,290
998669,26980,290,7,0,290
998669,14298,290,8,0,290
998669,35169,290,9,1,290
998669,39190,290,10,0,290
998669,42834,290,11,1,290
998669,1813,290,12,0,290
1000737,4799,291,1,1,291
1000737,27156,291,2,1,291
1000737,2326,291,3,1,291
1000737,45007,291,4,1,291
1000737,43324,291,5,1,291
1000737,33125,291,6,1,291
1000737,47209,291,7,1,291
1000737,39121,291,8,1,291
1005382,21137,292,1,1,292
1005382,39928,292,2,0,292
1005382,21938,292,3,0,292
1005382,9839,292,4,0,292
1005382,10749,292,5,0,292
1005382,8518,292,6,0,292
1005382,31717,292,7,0,292
1005382,22856,292,8,1,292
1005382,11182,292,9,0,292
1005382,35939,292,10,0,292
1005382,3852,292,11,0,292
1005382,31343,292,12,0,292
1005382,44683,292,13,0,292
1005382,28199,292,14,0,292
1006852,42105,293,1,0,293
1006852,30204,293,2,0,293
1006852,8436,293,3,0,293
1006852,35221,293,4,0,293
1011257,47169,294,1,0,294
1011257,5445,294,2,0,294
1011257,15389,294,3,0,294
1011257,18465,294,4,1,294
1011257,24852,294,5,1,294
1011257,39097,294,6,1,294
1011257,43740,294,7,1,294
1011257,27554,294,8,1,294
1011257,14126,294,9,1,294
1011257,49273,294,10,1,294
1011257,46393,294,11,1,294
1011257,20632,294,12,0,294
1012034,27086,295,1,1,295
1012034,41658,295,2,0,295
1012034,10248,295,3,0,295
1012034,35939,295,4,0,295
1012034,18594,295,5,0,295
1012034,49533,295,6,0,295
1012034,35951,295,7,0,295
1012034,31506,295,8,1,295
1012034,18117,295,9,1,295
1012034,15727,295,10,0,295
1012034,23622,295,11,1,295
1012034,29405,295,12,1,295
1012034,1560,295,13,0,295
1012034,12589,295,14,0,295
1012034,27845,295,15,1,295
1012034,44008,295,16,0,295
1017596,28204,296,1,1,296
1017596,42445,296,2,1,296
1017596,25767,296,3,1,296
1017596,13702,296,4,1,296
1017596,43086,296,5,1,296
1017596,1463,296,6,1,296
1017596,16759,296,7,1,296
1017596,13176,296,8,1,296
1017596,29307,296,9,1,296
1017596,3057,296,10,1,296
1017596,9885,296,11,0,296
1017596,8021,296,12,0,296
1017596,49329,296,13,0,296
1017852,7673,297,1,1,297
1017852,40545,297,2,1,297
1017852,12845,297,3,1,297
1017852,33731,297,4,1,297
1017852,2846,297,5,1,297
1017852,28849,297,6,1,297
1017852,44422,297,7,1,297
1017852,32433,297,8,0,297
1017852,6649,297,9,1,297
1017852,42736,297,10,1,297
1017852,44372,297,11,1,297
1017852,22504,297,12,1,297
1017852,19906,297,13,1,297
1017852,5337,297,14,1,297
1017852,47875,297,15,1,297
1017852,39619,297,16,1,297
1017852,30720,297,17,0,297
1017852,49075,297,18,0,297
1029695,25659,298,1,1,298
1029695,47734,298,2,1,298
1029695,48775,298,3,0,298
1029695,44359,298,4,1,298
1029695,39121,298,5,0,298
1031105,27596,299,1,1,299
1031105,17355,299,2,1,299
1031105,46847,299,3,1,299
1031105,31915,299,4,1,299
1031105,4476,299,5,1,299
1031105,35140,299,6,1,299
1031105,40268,299,7,1,299
1031105,1402,299,8,1,299
1031105,47626,299,9,1,299
1031392,21903,300,1,1,300
1031392,22260,300,2,1,300
1034616,33079,301,1,0,301
1034616,8460,301,2,1,301
1043559,47209,302,1,1,302
1043559,46969,302,2,1,302
1043559,13535,302,3,1,302
1043559,16490,302,4,1,302
1043559,4294,302,5,1,302
1045566,36011,303,1,1,303
1045566,41213,303,2,1,303
1045566,11140,303,3,1,303
1045566,44548,303,4,1,303
1045566,30440,303,5,1,303
1045566,38277,303,6,1,303
1045566,26315,303,7,1,303
1045566,27966,303,8,1,303
1045566,17828,303,9,1,303
1045566,18070,303,10,1,303
1045566,31766,303,11,1,303
1045566,22963,303,12,1,303
1045566,12211,303,13,1,303
1045566,46720,303,14,1,303
1045566,7948,303,15,1,303
1045566,18739,303,16,1,303
1045566,10132,303,17,1,303
1045566,22035,303,18,1,303
1045566,6101,303,19,1,303
1045566,4037,303,20,1,303
1045566,46906,303,21,1,303
1048724,35121,304,1,1,304
1048724,40604,304,2,1,304
1048724,41665,304,3,0,304
1048724,23216,304,4,0,304
1048724,41774,304,5,0,304
1048724,37208,304,6,0,304
1048724,12674,304,7,0,304
1048724,20314,304,8,0,304
1048724,48157,304,9,0,304
1048724,38656,304,10,0,304
1052650,18382,305,1,0,305
1052650,28999,305,2,1,305
1052650,22000,305,3,0,305
1052650,35108,305,4,1,305
1052650,23579,305,5,1,305
1052650,23288,305,6,1,305
1052650,13338,305,7,1,305
1054035,47209,306,1,1,306
1054035,8277,306,2,1,306
1054035,13176,306,3,1,306
1054035,27750,306,4,0,306
1054035,5206,306,5,1,306
1054035,14904,306,6,1,306
1057429,42611,307,1,0,307
1057429,3829,307,2,0,307
1057429,18599,307,3,0,307
1057429,41238,307,4,0,307
1057429,13176,307,5,0,307
1057429,46906,307,6,0,307
1057429,28199,307,7,0,307
1057429,9387,307,8,0,307
1057429,34358,307,9,0,307
1057429,4605,307,10,0,307
1057429,35939,307,11,0,307
1057429,29662,307,12,0,307
1057429,30391,307,13,0,307
1057429,42789,307,14,0,307
1057429,3661,307,15,0,307
1057429,40174,307,16,0,307
1057429,24891,307,17,0,307
1057429,18465,307,18,0,307
1057429,42736,307,19,0,307
1057429,19625,307,20,0,307
1057429,30668,307,21,0,307
1057429,4193,307,22,0,307
1057429,47439,307,23,0,307
1057429,32691,307,24,1,307
1057429,3860,307,25,1,307
1057429,19660,307,26,0,307
1057429,18564,307,27,0,307
1057429,24363,307,28,0,307
1057429,24759,307,29,1,307
1057429,44014,307,30,0,307
1057429,15528,307,31,0,307
1057429,47591,307,32,0,307
1057429,19503,307,33,0,307
1057429,46965,307,34,0,307
1057429,33290,307,35,0,307
1057429,33438,307,36,0,307
1057429,37103,307,37,0,307
1058520,7916,308,1,1,308
1058520,18224,308,2,1,308
1058520,20876,308,3,1,308
1058520,17730,308,4,1,308
1058862,8048,309,1,1,309
1058862,10441,309,2,1,309
1058862,44371,309,3,0,309
1058862,7131,309,4,0,309
1058862,33783,309,5,0,309
1062466,44632,310,1,1,310
1062466,21709,310,2,1,310
1062466,20119,310,3,1,310
1062466,24852,310,4,1,310
1062466,9387,310,5,1,310
1062466,6740,310,6,0,310
1068991,18531,311,1,1,311
1068991,42443,311,2,1,311
1068991,2210,311,3,0,311
1068991,28849,311,4,0,311
1068991,24852,311,5,1,311
1068991,24964,311,6,0,311
1070008,24489,312,1,1,312
1070008,4960,312,2,0,312
1070008,25256,312,3,1,312
1070008,19348,312,4,1,312
1070008,22035,312,5,1,312
1070008,15081,312,6,1,312
1070536,5337,313,1,0,313
1070536,11068,313,2,0,313
1070536,30967,313,3,0,313
1070536,43295,313,4,0,313
1070536,41793,313,5,0,313
1070536,48109,313,6,0,313
1070536,19508,313,7,0,313
1074893,14780,314,1,1,314
1074893,23594,314,2,1,314
1074893,2295,314,3,1,314
1074893,15290,314,4,1,314
1074893,47766,314,5,0,314
1074893,40516,314,6,0,314
1074893,26209,314,7,0,314
1074893,31717,314,8,0,314
1074893,8424,314,9,1,314
1074893,5991,314,10,0,314
1074893,45007,314,11,1,314
1074893,40706,314,12,1,314
1078281,14335,315,1,1,315
1078281,35752,315,2,1,315
1078281,44819,315,3,1,315
1078281,17341,315,4,1,315
1078281,25985,315,5,1,315
1081075,18610,316,1,1,316
1081075,37110,316,2,1,316
1081075,33741,316,3,1,316
1081075,26717,316,4,0,316
1081075,47209,316,5,1,316
1083203,10227,317,1,0,317
1083203,16869,317,2,0,317
1083203,881,317,3,0,317
1083203,11819,317,4,0,317
1087911,35221,318,1,1,318
1087911,10292,318,2,1,318
1087911,18176,318,3,0,318
1087911,38890,318,4,1,318
1087911,45374,318,5,1,318
1087911,7781,318,6,1,318
1087911,7649,318,7,1,318
1087911,11782,318,8,1,318
1087911,24852,318,9,1,318
1087911,32030,318,10,1,318
1087911,23909,318,11,1,318
1087911,38739,318,12,1,318
1087911,41678,318,13,1,318
1087911,27715,318,14,1,318
1087911,40763,318,15,1,318
1087911,4920,318,16,1,318
1087911,46886,318,17,1,318
1087911,4799,318,18,1,318
1087911,343,318,19,1,318
1087911,42768,318,20,1,318
1087911,23622,318,21,1,318
1087911,31717,318,22,1,318
1087911,48179,318,23,1,318
1087911,31035,318,24,1,318
1087911,23375,318,25,1,318
1087911,44514,318,26,1,318
1087911,37220,318,27,1,318
1087911,38400,318,28,1,318
1091248,20591,319,1,1,319
1091248,28848,319,2,1,319
1091248,8277,319,3,1,319
1091248,26221,319,4,1,319
1091248,46402,319,5,1,319
1092243,33812,320,1,0,320
1092243,47977,320,2,1,320
1092243,25985,320,3,0,320
1094816,19360,321,1,0,321
1094816,21019,321,2,1,321
1094816,31445,321,3,1,321
1094816,11807,321,4,0,321
1094816,31066,321,5,1,321
1094816,29474,321,6,0,321
1099551,11885,322,1,1,322
1099551,31651,322,2,1,322
1099551,30450,322,3,1,322
1101671,43961,323,1,1,323
1101671,6631,323,2,0,323
1101671,21240,323,3,0,323
1101671,42719,323,4,0,323
1101671,26586,323,5,0,323
1101671,2078,323,6,0,323
1101671,12315,323,7,1,323
1101671,389,323,8,0,323
1101671,22367,323,9,1,323
1101671,29047,323,10,0,323
1101671,7419,323,11,0,323
1101671,45763,323,12,0,323
1101671,26648,323,13,0,323
1101671,37646,323,14,0,323
1103328,13176,324,1,0,324
1103328,17948,324,2,0,324
1103328,24489,324,3,0,324
1103328,13730,324,4,0,324
1103328,19048,324,5,0,324
1103328,47209,324,6,0,324
1103328,46979,324,7,1,324
1103328,45143,324,8,0,324
1103328,19895,324,9,0,324
1103328,17461,324,10,0,324
1103328,43789,324,11,0,324
1103328,24964,324,12,1,324
1103328,38383,324,13,0,324
1103328,23375,324,14,1,324
1103328,27086,324,15,0,324
1103328,21863,324,16,0,324
1103328,48845,324,17,0,324
1103328,37524,324,18,0,324
1103328,6377,324,19,0,324
1106850,5134,325,1,0,325
1106850,31717,325,2,1,325
1106850,1999,325,3,1,325
1106850,25659,325,4,1,325
1106850,311,325,5,1,325
1106850,27966,325,6,1,325
1106850,16349,325,7,1,325
1106850,38293,325,8,0,325
1106850,28590,325,9,0,325
1106850,9839,325,10,1,325
1106850,19678,325,11,0,325
1106850,13988,325,12,0,325
1106850,9337,325,13,0,325
1107698,7500,326,1,0,326
1107698,17735,326,2,0,326
1107698,30305,326,3,1,326
1107698,4562,326,4,0,326
1107698,49585,326,5,0,326
1107698,43891,326,6,0,326
1107698,49533,326,7,0,326
1107698,21137,326,8,0,326
1107698,14704,326,9,0,326
1117146,31557,327,1,1,327
1117146,14971,327,2,1,327
1117146,24852,327,3,1,327
1117146,35951,327,4,1,327
1117146,39560,327,5,1,327
1117146,7156,327,6,1,327
1117146,14573,327,7,1,327
1117146,41427,327,8,1,327
1117146,22915,327,9,1,327
1117146,18471,327,10,1,327
1117146,8012,327,11,1,327
1117146,21267,327,12,1,327
1117146,16290,327,13,0,327
1117146,40749,327,14,0,327
1117146,4601,327,15,0,327
1117146,10132,327,16,1,327
1117146,42404,327,17,0,327
1117146,3599,327,18,0,327
1117146,14651,327,19,0,327
1117146,45066,327,20,0,327
1117146,26604,327,21,0,327
1117146,16797,327,22,0,327
1117146,12254,327,23,0,327
1124128,27086,328,1,0,328
1124128,32747,328,2,0,328
1124128,13174,328,3,0,328
1124128,18784,328,4,0,328
1124128,6715,328,5,0,328
1124128,5405,328,6,0,328
1124128,18362,328,7,0,328
1124128,21955,328,8,0,328
1124128,5876,328,9,0,328
1130853,42972,329,1,1,329
1130853,27548,329,2,1,329
1130853,33909,329,3,1,329
1130853,46175,329,4,1,329
1130853,217,329,5,1,329
1130853,15269,329,6,1,329
1130853,44487,329,7,1,329
1130853,35752,329,8,0,329
1130853,14159,329,9,0,329
1133228,31292,330,1,1,330
1133228,47626,330,2,1,330
1133228,10305,330,3,1,330
1133228,13198,330,4,1,330
1133228,5479,330,5,1,330
1133228,33787,330,6,1,330
1133228,24852,330,7,1,330
1133228,33754,330,8,1,330
1133228,40571,330,9,1,330
1133228,20995,330,10,1,330
1133228,4920,330,11,1,330
1133228,5322,330,12,1,330
1133228,18394,330,13,1,330
1133228,37646,330,14,1,330
1133228,16185,330,15,1,330
1133228,48395,330,16,1,330
1133228,34126,330,17,1,330
1133228,26209,330,18,0,330
1133228,48094,330,19,1,330
1133228,44422,330,20,1,330
1133228,21334,330,21,1,330
1133228,8955,330,22,0,330
1133228,44142,330,23,1,330
1133228,47630,330,24,0,330
1133228,18786,330,25,0,330
1137127,45007,331,1,0,331
1137127,21903,331,2,1,331
1149283,27966,332,1,1,332
1149283,47209,332,2,1,332
1149283,18078,332,3,1,332
1149283,21938,332,4,1,332
1149283,37642,332,5,1,332
1149283,48745,332,6,1,332
1149283,33195,332,7,1,332
1149283,46932,332,8,1,332
1149283,27142,332,9,1,332
1149283,46667,332,10,1,332
1149283,20127,332,11,1,332
1149283,48679,332,12,1,332
1149283,26638,332,13,1,332
1151851,9366,333,1,0,333
1151851,41273,333,2,1,333
1151851,28218,333,3,0,333
1151851,46572,333,4,1,333
1151851,49481,333,5,1,333
1151851,6141,333,6,0,333
1151851,38293,333,7,0,333
1151851,41483,333,8,0,333
1151851,6232,333,9,0,333
1151851,20920,333,10,0,333
1151851,11408,333,11,0,333
1151851,38797,333,12,0,333
1151851,23734,333,13,1,333
1151851,25500,333,14,0,333
1151851,40516,333,15,1,333
1151851,45,333,16,0,333
1151851,30021,333,17,0,333
1151851,44570,333,18,0,333
1151851,10463,333,19,1,333
1151851,22987,333,20,0,333
1154763,10831,334,1,1,334
1154763,29447,334,2,1,334
1154763,47209,334,3,0,334
1154763,20899,334,4,1,334
1154763,42579,334,5,0,334
1161493,18201,335,1,0,335
1161493,36086,335,2,0,335
1161493,22414,335,3,0,335
1161493,12381,335,4,1,335
1161493,9124,335,5,1,335
1161493,9065,335,6,1,335
1161493,34287,335,7,0,335
1161493,34650,335,8,0,335
1161493,20119,335,9,1,335
1165171,8859,336,1,0,336
1165171,19057,336,2,0,336
1165171,47626,336,3,0,336
1165171,18394,336,4,1,336
1165171,21616,336,5,0,336
1165171,15200,336,6,0,336
1165171,5025,336,7,0,336
1165171,36639,336,8,0,336
1165171,34622,336,9,0,336
1166316,38928,337,1,1,337
1166316,46061,337,2,1,337
1166316,12427,337,3,1,337
1166316,13575,337,4,1,337
1166316,37710,337,5,1,337
1172053,27086,338,1,1,338
1172053,32478,338,2,1,338
1172053,24852,338,3,1,338
1172245,481,339,1,0,339
1172245,49621,339,2,1,339
1172245,23054,339,3,0,339
1172245,21417,339,4,0,339
1172245,27344,339,5,1,339
1172245,16387,339,6,1,339
1172245,11512,339,7,1,339
1172245,49247,339,8,1,339
1172245,24852,339,9,1,339
1172245,31371,339,10,1,339
1172245,40826,339,11,0,339
1172998,1463,340,1,1,340
1172998,21137,340,2,1,340
1172998,42265,340,3,0,340
1172998,35951,340,4,0,340
1172998,33037,340,5,1,340
1172998,16185,340,6,1,340
1172998,19057,340,7,0,340
1172998,16521,340,8,0,340
1172998,22035,340,9,1,340
1172998,25122,340,10,0,340
1180023,13176,341,1,1,341
1180023,21903,341,2,0,341
1180023,20015,341,3,1,341
1180023,47900,341,4,0,341
1180023,35951,341,5,1,341
1180023,45123,341,6,0,341
1180023,14332,341,7,0,341
1180023,13874,341,8,0,341
1180023,44560,341,9,1,341
1180023,15040,341,10,1,341
1180023,19048,341,11,0,341
1180023,45066,341,12,1,341
1180023,7705,341,13,0,341
1180023,13107,341,14,0,341
1180023,162,341,15,1,341
1180023,22035,341,16,0,341
1180023,14858,341,17,0,341
1180023,23579,341,18,0,341
1180023,25199,341,19,1,341
1182695,19057,342,1,1,342
1182695,10749,342,2,1,342
1182695,38051,342,3,1,342
1182695,36695,342,4,1,342
1182695,16249,342,5,1,342
1182695,46782,342,6,1,342
1182695,21955,342,7,1,342
1184732,27966,343,1,1,343
1184732,13575,343,2,1,343
1184732,13176,343,3,1,343
1184732,39275,343,4,0,343
1186778,33129,344,1,0,344
1186778,4605,344,2,0,344
1186778,13733,344,3,0,344
1186778,29675,344,4,0,344
1186778,7042,344,5,0,344
1186778,8424,344,6,0,344
1190652,33198,345,1,1,345
1190652,20878,345,2,0,345
1190652,44787,345,3,1,345
1190652,41950,345,4,0,345
1190652,42450,345,5,1,345
1190652,46226,345,6,1,345
1190652,32689,345,7,1,345
1190652,24852,345,8,1,345
1190652,41787,345,9,1,345
1190652,37646,345,10,1,345
1190652,30020,345,11,1,345
1190652,26604,345,12,0,345
1190652,47766,345,13,1,345
1190652,7628,345,14,0,345
1190652,45007,345,15,0,345
1190652,24184,345,16,0,345
1190652,26717,345,17,1,345
1190652,21903,345,18,1,345
1190652,8193,345,19,0,345
1190652,32839,345,20,0,345
1190652,16797,345,21,0,345
1190652,1244,345,22,0,345
1190652,46906,345,23,1,345
1190652,31717,345,24,0,345
1190652,47740,345,25,0,345
1190652,14462,345,26,0,345
1190652,6586,345,27,0,345
1190652,26695,345,28,0,345
1190652,16525,345,29,0,345
1196173,5876,346,1,1,346
1196173,19702,346,2,1,346
1196173,29650,346,3,1,346
1196173,3523,346,4,1,346
1196173,39621,346,5,1,346
1196173,45955,346,6,1,346
1196173,35004,346,7,0,346
1196173,19048,346,8,0,346
1196173,12935,346,9,0,346
1196173,20583,346,10,1,346
1196173,10518,346,11,0,346
1196173,36696,346,12,0,346
1196173,47209,346,13,1,346
1196173,13984,346,14,1,346
1206397,30759,347,1,0,347
1206397,2040,347,2,0,347
1206397,1940,347,3,0,347
1206397,15872,347,4,0,347
1206397,36011,347,5,0,347
1210973,24535,348,1,0,348
1210973,22089,348,2,0,348
1210973,28842,348,3,0,348
1210973,5025,348,4,0,348
1210973,23341,348,5,0,348
1210973,19086,348,6,0,348
1210973,47788,348,7,0,348
1216502,11008,349,1,0,349
1216502,41581,349,2,0,349
1216502,13138,349,3,0,349
1216502,42222,349,4,0,349
1216502,24362,349,5,1,349
1216502,11292,349,6,0,349
1216502,25146,349,7,0,349
1216502,33065,349,8,1,349
1216502,6105,349,9,1,349
1216502,22849,349,10,0,349
1216502,3885,349,11,0,349
1216502,19003,349,12,0,349
1216502,10957,349,13,1,349
1216502,27652,349,14,1,349
1216502,41372,349,15,1,349
1218089,1511,350,1,0,350
1218089,26831,350,2,0,350
1218089,19840,350,3,0,350
1218089,28204,350,4,0,350
1218089,24852,350,5,0,350
1218089,47766,350,6,0,350
1218089,21376,350,7,0,350
1218089,20877,350,8,0,350
1218089,38533,350,9,0,350
1218089,21019,350,10,0,350
1218089,46979,350,11,0,350
1218089,26201,350,12,0,350
1218089,32338,350,13,0,350
1218089,16158,350,14,0,350
1218089,9216,350,15,0,350
1218089,29921,350,16,0,350
1218089,41674,350,17,0,350
1218089,1522,350,18,0,350
